1.223963	3.07227504	1003300
1.224819	3.06902592	999390
1.225719	3.0651966	995540
1.226679	3.06101916	991420
1.227639	3.05684172	987410
1.228591	3.05278032	983450
1.229486	3.04918308	979720
1.23039	3.04558584	975870
1.231178	3.04268484	972460
1.231981	3.03978384	968980
1.232863	3.03653472	965260
1.233692	3.03340164	961780
1.23461	3.03026856	957930
1.235549	3.02678736	954180
1.236465	3.02365428	950650
1.237465	3.02017308	946730
1.238268	3.01750416	943570
1.23908	3.01483524	940220
1.239947	3.01193424	936720
1.240867	3.0089172	933000
1.241753	3.00578412	929510
1.242592	3.00288312	926220
1.243427	3.00009816	922950
1.244352	2.99708112	919310
1.245227	2.99418012	915960
1.246084	2.99127912	912650
1.246987	2.98837812	909240
1.247876	2.98547712	905900
1.248712	2.9828082	902820
1.249527	2.98025532	899770
1.250183	2.9781666	897360
1.250973	2.97572976	894400
1.25179	2.97329292	891410
1.252613	2.97085608	888400
1.253457	2.96841924	885350
1.254166	2.96633052	882790
1.255	2.96389368	879750
1.255875	2.96145684	876590
1.25673	2.95890396	873510
1.257581	2.95646712	870480
1.258407	2.95414632	867510
1.259229	2.95170948	864590
1.260082	2.94904056	861570
1.260993	2.94637164	858330
1.261887	2.94381876	855200
1.262721	2.94138192	852270
1.263612	2.93882904	849170
1.264458	2.93650824	846240
1.265244	2.9363922	841690
1.266012	2.93441952	839060
1.266905	2.93244684	836040
1.267777	2.93035812	833190
1.268694	2.92803732	830210
1.269581	2.92606464	827290
1.270502	2.92397592	824220
1.271255	2.92223532	821730
1.27202	2.91945036	819240
1.272994	2.91538896	815930
1.273887	2.91132756	813200
1.274731	2.90784636	810440
1.275573	2.90424912	807780
1.276467	2.90065188	804950
1.277298	2.89728672	802370
1.278076	2.89426968	799900
1.278866	2.8911366	797410
1.279634	2.8882356	795010
1.280468	2.88510252	792440
1.281277	2.88196944	790060
1.282102	2.8789524	787600
1.282941	2.87593536	785060
1.283769	2.87303436	782570
1.284548	2.8702494	780260
1.285349	2.86746444	777890
1.286094	2.8650276	775750
1.286731	2.86282284	773850
1.287497	2.86026996	771560
1.28817	2.8580652	769630
1.288772	2.85609252	767890
1.289539	2.8534236	765690
1.290224	2.85098676	763740
1.291064	2.84796972	761290
1.291781	2.84541684	759280
1.29241	2.84321208	757510
